customer_id,customer_name,segment,city,state,region_id,signup_date,cohort_month
C00929,Samaksh Aggarwal,Consumer,Ahmedabad,Manipur,2,2024-06-19,2024-06
C00930,Wishi Ahluwalia,Consumer,Patiala,Gujarat,4,2023-03-07,2023-03
C00931,Sudiksha Rout,Home Office,Vijayawada,Punjab,1,2023-08-04,2023-08
C00932,Yash Mall,Consumer,Dhanbad,Goa,4,2024-06-30,2024-06
C00933,Christopher Palla,Corporate,Ulhasnagar,West Bengal,1,2023-05-09,2023-05
C00934,Chanchal Narula,Consumer,Dhanbad,Bihar,2,2023-04-07,2023-04
C00935,Pranav Edwin,Consumer,Phagwara,Sikkim,1,2024-01-30,2024-01
C00936,Tamanna Parsa,Corporate,Tiruchirappalli,Tripura,3,2024-12-11,2024-12
C00937,Ekantika Pillay,Corporate,Jabalpur,Tripura,1,2024-01-24,2024-01
C00938,Dhruv Master,Corporate,Guntur,Bihar,4,2024-10-29,2024-10
C00939,Forum Vyas,Home Office,Loni,Gujarat,4,2024-08-30,2024-08
C00940,Dalbir Chopra,Home Office,Karawal Nagar,Telangana,2,2023-07-07,2023-07
C00941,Prisha Nadig,Consumer,Hajipur,Odisha,1,2024-08-25,2024-08
C00942,Kai Taneja,Consumer,Kumbakonam,Uttar Pradesh,2,2023-12-19,2023-12
C00943,Viraj Mannan,Consumer,Mumbai,Bihar,3,2024-08-12,2024-08
C00944,Udyati Dalal,Consumer,Tadepalligudem,Maharashtra,2,2024-06-29,2024-06
C00945,Chakradev Nath,Consumer,Karaikudi,Uttar Pradesh,3,2023-09-05,2023-09
C00946,Advay Jaggi,Consumer,Rohtak,Uttar Pradesh,1,2023-03-26,2023-03
C00947,Darika Mital,Home Office,Chennai,Bihar,1,2024-12-04,2024-12
C00948,Harita Randhawa,Consumer,Akola,Gujarat,3,2023-04-13,2023-04
C00949,Hamsini Srinivas,Consumer,Vadodara,Rajasthan,2,2024-12-07,2024-12
C00950,Vasatika Dugal,Consumer,Jorhat,Karnataka,2,2024-09-20,2024-09
C00951,Odika Bhalla,Home Office,Buxar,Telangana,3,2024-06-13,2024-06
C00952,Anirudh Joshi,Consumer,Raichur,Assam,1,2024-12-17,2024-12
C00953,Avni Balasubramanian,Corporate,Gandhinagar,Rajasthan,1,2024-12-08,2024-12
C00954,Lopa Grover,Corporate,Aizawl,Tamil Nadu,4,2024-08-11,2024-08
C00955,Azad Magar,Corporate,Chandigarh,Meghalaya,2,2023-09-25,2023-09
C00956,Kamya Seth,Consumer,Thrissur,Mizoram,2,2024-07-31,2024-07
C00957,Parth Choudhury,Consumer,Agra,Tripura,4,2023-01-11,2023-01
C00958,George Sawhney,Consumer,Karawal Nagar,Mizoram,4,2024-01-28,2024-01
C00959,Ranveer Oak,Corporate,Loni,Jharkhand,2,2023-11-29,2023-11
C00960,Luke Chaudhari,Corporate,Tiruppur,Telangana,4,2024-05-06,2024-05
C00961,Tripti Ram,Home Office,Kolkata,Jharkhand,1,2024-05-06,2024-05
C00962,Gagan Nath,Corporate,Ranchi,Bihar,1,2024-03-03,2024-03
C00963,Arin Muni,Consumer,Pondicherry,Gujarat,1,2024-08-24,2024-08
C00964,Bhavini Malhotra,Home Office,Gandhidham,Sikkim,3,2024-11-18,2024-11
C00965,Anjali Dixit,Corporate,Panipat,Bihar,3,2023-03-21,2023-03
C00966,Yoshita Chaudry,Home Office,Hosur,Kerala,3,2023-06-20,2023-06
C00967,Anika Dhaliwal,Corporate,Chapra,Haryana,2,2023-01-19,2023-01
C00968,Ekavir Mukhopadhyay,Consumer,Panvel,Manipur,2,2024-10-08,2024-10
C00969,Kalpit Balakrishnan,Home Office,Dhanbad,Bihar,4,2024-02-15,2024-02
C00970,Chatura Chadha,Corporate,Katni,Goa,3,2024-10-31,2024-10
C00971,Ishani Muni,Home Office,Davanagere,Tamil Nadu,2,2023-06-11,2023-06
C00972,Udyati Deep,Home Office,Bhind,Bihar,1,2023-02-16,2023-02
C00973,Dayita Shroff,Consumer,Ahmednagar,Haryana,4,2024-08-25,2024-08
C00974,Aarna Patla,Home Office,South Dumdum,Tamil Nadu,4,2024-10-26,2024-10
C00975,Ekta Setty,Corporate,Ludhiana,Assam,2,2023-08-09,2023-08
C00976,Isaiah Panchal,Consumer,Surendranagar Dudhrej,West Bengal,2,2023-10-26,2023-10
C00977,Barkha Pall,Home Office,Danapur,Bihar,2,2023-04-13,2023-04
C00978,Hredhaan Nanda,Consumer,Barasat,Nagaland,1,2024-11-22,2024-11
C00979,Nandini Sachdev,Consumer,Udupi,Haryana,4,2023-08-11,2023-08
C00980,Vasatika Rajagopalan,Corporate,Mau,Gujarat,1,2023-12-27,2023-12
C00981,Radhika Oommen,Corporate,Malegaon,Sikkim,1,2023-03-13,2023-03
C00982,Vidhi Contractor,Consumer,Anantapur,Nagaland,2,2024-10-10,2024-10
C00983,Sai Goda,Consumer,Machilipatnam,Assam,2,2023-04-10,2023-04
C00984,Ladli Narang,Home Office,Ghaziabad,Assam,3,2023-11-28,2023-11
C00985,Liam Acharya,Home Office,Jalgaon,Manipur,2,2024-05-05,2024-05
C00986,Madhavi Sekhon,Home Office,Tiruppur,Sikkim,3,2024-06-27,2024-06
C00987,Chandani Modi,Consumer,Hapur,Assam,3,2024-11-22,2024-11
C00988,Yashvi Raval,Consumer,Durg,Arunachal Pradesh,2,2023-11-03,2023-11
C00989,Chatresh Acharya,Corporate,Bhubaneswar,West Bengal,1,2024-06-26,2024-06
C00990,Azaan Keer,Consumer,Gudivada,Madhya Pradesh,1,2023-04-23,2023-04
C00991,Lavanya Ravi,Consumer,Raebareli,Nagaland,3,2023-10-31,2023-10
C00992,Oscar Soman,Corporate,Maheshtala,Nagaland,3,2023-03-14,2023-03
C00993,Jagvi Sahni,Consumer,Tumkur,West Bengal,1,2023-12-24,2023-12
C00994,Krish Apte,Corporate,Pune,Chhattisgarh,4,2023-10-26,2023-10
C00995,Rajeshri Deshpande,Consumer,Durgapur,Rajasthan,4,2024-11-26,2024-11
C00996,Tamanna Sandal,Consumer,Malda,Mizoram,3,2023-01-24,2023-01
C00997,Shivani Rajagopalan,Corporate,Kamarhati,Goa,2,2023-09-28,2023-09
C00998,Abhimanyu Tara,Corporate,Orai,Himachal Pradesh,2,2023-11-21,2023-11
C00999,Jeevika Bandi,Consumer,Tezpur,Meghalaya,3,2024-11-25,2024-11
C01000,Isaiah Subramaniam,Corporate,Ajmer,Telangana,4,2024-09-17,2024-09
C01001,Udyati Varughese,Corporate,Nagaon,Punjab,2,2023-03-14,2023-03
C01002,Yatan Sodhi,Home Office,Panvel,Uttar Pradesh,1,2024-05-16,2024-05
C01003,Chatresh Oza,Consumer,Nandyal,Manipur,4,2024-02-03,2024-02
C01004,Garima Sama,Consumer,Durg,Jharkhand,4,2024-12-15,2024-12
C01005,Balendra Modi,Corporate,Ghaziabad,Rajasthan,4,2023-09-20,2023-09
C01006,Omkaar Behl,Consumer,Indore,Jharkhand,3,2023-10-19,2023-10
C01007,Fitan Date,Corporate,Alwar,Himachal Pradesh,2,2023-05-19,2023-05
C01008,Avni Maharaj,Corporate,Kanpur,Telangana,4,2023-03-31,2023-03
C01009,Owen Dora,Home Office,Uluberia,Uttar Pradesh,1,2024-09-11,2024-09
C01010,Advika Keer,Home Office,Bokaro,Uttar Pradesh,3,2023-11-29,2023-11
C01011,Hemal Chad,Consumer,Hindupur,Uttarakhand,3,2024-04-29,2024-04
C01012,Warhi Sachar,Consumer,Patiala,Sikkim,3,2024-04-14,2024-04
C01013,Oliver Kade,Consumer,Meerut,Rajasthan,3,2024-03-12,2024-03
C01014,Jack Ben,Consumer,Madhyamgram,Madhya Pradesh,4,2023-01-16,2023-01
C01015,Charvi Soni,Home Office,Nadiad,Sikkim,2,2024-07-29,2024-07
C01016,Urvi Lala,Consumer,Bettiah,West Bengal,2,2023-06-28,2023-06
C01017,Advik Mani,Consumer,Eluru,Sikkim,4,2023-04-03,2023-04
C01018,Benjamin Chatterjee,Corporate,Bhiwani,Punjab,2,2024-02-17,2024-02
C01019,Gautami Madan,Consumer,Navi Mumbai,Himachal Pradesh,3,2023-02-20,2023-02
C01020,Triya Khurana,Corporate,Saharsa,Karnataka,4,2024-07-13,2024-07
C01021,Dhriti Anne,Consumer,Jabalpur,Andhra Pradesh,4,2023-06-01,2023-06
C01022,Guneet Vohra,Corporate,Amroha,Kerala,2,2023-06-07,2023-06
C01023,Bhanumati Krishnamurthy,Consumer,Visakhapatnam,Andhra Pradesh,4,2024-09-27,2024-09
C01024,Dakshesh Kalla,Home Office,Jamshedpur,Assam,2,2023-08-29,2023-08
C01025,Keya Goyal,Consumer,Udaipur,Himachal Pradesh,3,2023-04-18,2023-04
C01026,Unni Borra,Home Office,Bally,Tripura,3,2024-10-20,2024-10
C01027,Ekiya Kurian,Corporate,Srinagar,Himachal Pradesh,3,2023-01-03,2023-01
C01028,Lavanya Rama,Consumer,Allahabad,Himachal Pradesh,1,2024-09-19,2024-09
C01029,Pranav Sastry,Corporate,Pallavaram,Gujarat,2,2023-04-16,2023-04
C01030,Pranav Swamy,Home Office,Asansol,Nagaland,4,2023-04-06,2023-04
C01031,Tejas Cherian,Consumer,Rampur,Bihar,3,2023-07-03,2023-07
C01032,Elijah Bobal,Home Office,Amroha,Andhra Pradesh,4,2023-05-08,2023-05
C01033,Manthan Acharya,Consumer,Pali,Himachal Pradesh,2,2024-04-28,2024-04
C01034,Forum Raman,Consumer,Kottayam,Tamil Nadu,1,2023-01-19,2023-01
C01035,Vanya Sarin,Corporate,Coimbatore,Nagaland,2,2023-01-11,2023-01
C01036,Aarush Rajagopalan,Corporate,Bhilai,Odisha,4,2024-07-31,2024-07
C01037,Gauri Mitter,Consumer,Pimpri-Chinchwad,Rajasthan,1,2023-06-23,2023-06
C01038,Jasmit Warrior,Corporate,Jodhpur,Uttarakhand,4,2023-08-25,2023-08
C01039,Bimala Jain,Consumer,Begusarai,Arunachal Pradesh,1,2023-05-08,2023-05
C01040,Rayaan Mistry,Home Office,Aligarh,Rajasthan,4,2023-02-08,2023-02
C01041,Vidhi Chad,Consumer,Jhansi,Chhattisgarh,2,2024-06-26,2024-06
C01042,Reyansh Bakshi,Consumer,Unnao,Madhya Pradesh,4,2024-01-20,2024-01
C01043,Darika Tata,Consumer,Pune,Arunachal Pradesh,3,2024-06-29,2024-06
C01044,Daksh Nazareth,Home Office,Machilipatnam,Bihar,3,2023-12-15,2023-12
C01045,Tara Yadav,Corporate,Adoni,Haryana,2,2024-07-22,2024-07
C01046,Balhaar Dhaliwal,Corporate,Surat,Meghalaya,2,2024-01-11,2024-01
C01047,Xavier De,Consumer,Malegaon,Rajasthan,2,2023-03-21,2023-03
C01048,Damyanti Chatterjee,Consumer,Phagwara,Goa,1,2024-01-04,2024-01
C01049,Hitesh Comar,Corporate,Hindupur,Uttar Pradesh,2,2024-11-22,2024-11
C01050,Dev Jain,Consumer,Naihati,Uttar Pradesh,1,2023-02-01,2023-02
C01051,Ekta Dara,Consumer,Pondicherry,Uttarakhand,4,2024-07-26,2024-07
C01052,Chakradev Ghose,Consumer,Rajkot,Bihar,3,2024-09-25,2024-09
C01053,Lohit Sagar,Corporate,Uluberia,Nagaland,4,2024-01-17,2024-01
C01054,Reva Kohli,Corporate,Guntur,Bihar,1,2023-12-01,2023-12
C01055,Nakul Babu,Consumer,Jodhpur,Andhra Pradesh,1,2024-12-05,2024-12
C01056,Praneel Chakraborty,Consumer,Erode,Tamil Nadu,1,2023-02-14,2023-02
C01057,Jonathan Jhaveri,Home Office,Gopalpur,Mizoram,3,2023-12-17,2023-12
C01058,Nisha Khare,Corporate,Phagwara,Tamil Nadu,2,2023-10-21,2023-10
C01059,Pranit Tata,Consumer,Barasat,Kerala,2,2024-05-16,2024-05
C01060,Aayush Keer,Consumer,Kochi,Mizoram,1,2023-12-25,2023-12
C01061,Janaki Zacharia,Corporate,Madhyamgram,Tripura,3,2024-10-26,2024-10
C01062,Aradhana Bera,Consumer,Gorakhpur,Uttar Pradesh,2,2023-02-23,2023-02
C01063,Urvi Tank,Consumer,Kozhikode,Sikkim,2,2023-03-01,2023-03
C01064,Chatura Patla,Consumer,Bhagalpur,Maharashtra,4,2024-03-20,2024-03
C01065,Gaurika Setty,Consumer,Vasai-Virar,Telangana,2,2023-02-18,2023-02
C01066,Patrick Dugar,Consumer,Shivpuri,Mizoram,1,2023-07-21,2023-07
C01067,Ekavir Keer,Home Office,Guntakal,Odisha,3,2024-04-07,2024-04
C01068,Oni Issac,Consumer,Berhampur,Tripura,1,2024-02-05,2024-02
C01069,Eshana Kari,Consumer,Patiala,Telangana,1,2023-08-26,2023-08
C01070,Ryan Prashad,Corporate,Srinagar,Meghalaya,1,2024-12-28,2024-12
C01071,Chatura Sarin,Corporate,Thrissur,Punjab,2,2024-01-23,2024-01
C01072,Pranav Ram,Corporate,Bhavnagar,Manipur,4,2023-11-28,2023-11
C01073,Jagrati Madan,Consumer,Thanjavur,Chhattisgarh,1,2024-03-18,2024-03
C01074,Darpan Mand,Consumer,Bhubaneswar,West Bengal,4,2023-03-14,2023-03
C01075,Tara Sahota,Corporate,Tiruvottiyur,Haryana,2,2024-05-28,2024-05
C01076,Naksh Garde,Consumer,Chandigarh,Maharashtra,2,2024-09-15,2024-09
C01077,Tarak Solanki,Consumer,Alwar,Andhra Pradesh,2,2024-04-20,2024-04
C01078,Yatin Kota,Consumer,Raebareli,Odisha,4,2024-07-16,2024-07
C01079,Manthan Ahluwalia,Corporate,Varanasi,Arunachal Pradesh,1,2024-06-10,2024-06
C01080,Yamini Bandi,Home Office,Bettiah,Madhya Pradesh,3,2023-06-07,2023-06
C01081,Guneet Sethi,Consumer,New Delhi,Assam,4,2023-11-27,2023-11
C01082,Niharika Kamdar,Corporate,Secunderabad,Jharkhand,2,2023-06-17,2023-06
C01083,Gautam Babu,Home Office,Farrukhabad,Goa,1,2023-09-05,2023-09
C01084,Arjun Sha,Corporate,Durgapur,West Bengal,3,2023-11-28,2023-11
C01085,Qasim Prabhakar,Consumer,Mumbai,West Bengal,4,2023-11-01,2023-11
C01086,Lekha Natarajan,Consumer,Sagar,Maharashtra,2,2023-03-11,2023-03
C01087,Sarthak Buch,Consumer,Pimpri-Chinchwad,Mizoram,4,2023-11-08,2023-11
C01088,Charan Choudhry,Consumer,Ambarnath,Manipur,4,2024-05-01,2024-05
C01089,Jasmit Peri,Corporate,Karaikudi,Tamil Nadu,4,2023-10-01,2023-10
C01090,Samarth Devi,Consumer,Mathura,Nagaland,2,2023-04-22,2023-04
C01091,Vanya Kadakia,Consumer,Pondicherry,Kerala,4,2024-11-05,2024-11
C01092,Yahvi Sampath,Home Office,Meerut,Assam,2,2023-02-19,2023-02
C01093,Hemani Sethi,Home Office,Orai,Mizoram,4,2024-08-31,2024-08
C01094,Upma Wali,Corporate,Bidhannagar,Punjab,1,2023-03-10,2023-03
C01095,Dominic Guha,Home Office,Chandigarh,Assam,1,2023-03-12,2023-03
C01096,Praneel Mani,Consumer,Moradabad,Goa,2,2024-06-24,2024-06
C01097,Isaac Divan,Consumer,Saharanpur,West Bengal,3,2024-08-16,2024-08
C01098,Arin Memon,Home Office,Hosur,Chhattisgarh,1,2024-02-11,2024-02
C01099,Idika Salvi,Home Office,Jaipur,Jharkhand,2,2024-03-04,2024-03
C01100,Dev Bains,Consumer,Saharsa,Rajasthan,1,2024-02-15,2024-02
C01101,Nisha Oza,Consumer,Shivpuri,Odisha,1,2023-08-29,2023-08
C01102,Tanvi Modi,Consumer,Farrukhabad,Goa,1,2023-03-31,2023-03
C01103,Utkarsh Sule,Consumer,Tumkur,Tripura,1,2023-09-16,2023-09
C01104,Manbir Pandit,Consumer,Sirsa,Goa,1,2024-05-01,2024-05
C01105,Bhavika Gopal,Corporate,Jamnagar,Goa,3,2024-07-02,2024-07
C01106,Jackson Barman,Home Office,Ramgarh,Chhattisgarh,2,2024-09-26,2024-09
C01107,Abha Pingle,Consumer,Tiruppur,Nagaland,4,2024-06-11,2024-06
C01108,Edhitha Padmanabhan,Home Office,Serampore,Manipur,2,2024-12-08,2024-12
C01109,Charvi Dara,Home Office,Machilipatnam,Meghalaya,3,2024-03-14,2024-03
C01110,Tara Nagarajan,Corporate,Kolkata,Telangana,4,2023-09-15,2023-09
C01111,Chakrika Som,Home Office,Chapra,Sikkim,2,2024-02-27,2024-02
C01112,Riya Nigam,Corporate,Nangloi Jat,Arunachal Pradesh,1,2023-06-05,2023-06
C01113,Jackson Morar,Consumer,Rewa,Punjab,2,2024-04-25,2024-04
C01114,Sanaya Parikh,Corporate,Khammam,Arunachal Pradesh,2,2023-06-13,2023-06
C01115,Tristan Mall,Home Office,Lucknow,Assam,2,2023-03-21,2023-03
C01116,Gagan Vala,Corporate,Jammu,Meghalaya,3,2024-09-09,2024-09
C01117,Yasti Bhalla,Corporate,Sikar,Chhattisgarh,4,2023-09-26,2023-09
C01118,Kala Raju,Home Office,Ahmedabad,Jharkhand,3,2024-07-11,2024-07
C01119,Indali Morar,Consumer,Kishanganj,Assam,2,2024-02-24,2024-02
C01120,Sachi Sagar,Consumer,Tumkur,Goa,3,2024-08-13,2024-08
C01121,Oeshi Dewan,Consumer,Asansol,Gujarat,4,2024-09-09,2024-09
C01122,Vaishnavi Vohra,Corporate,Amritsar,Odisha,2,2024-12-13,2024-12
C01123,Gaurang Ahuja,Home Office,Darbhanga,Maharashtra,1,2024-08-21,2024-08
C01124,Turvi Devan,Consumer,Gaya,Uttarakhand,1,2024-03-24,2024-03
C01125,Bimala Swaminathan,Home Office,Barasat,Uttarakhand,2,2024-04-14,2024-04
C01126,Wakeeta Sheth,Consumer,Indore,Uttar Pradesh,4,2023-01-20,2023-01
C01127,Mitesh Lala,Corporate,Chittoor,Bihar,1,2024-11-10,2024-11
C01128,Omisha Gola,Consumer,Sambalpur,Andhra Pradesh,3,2024-08-29,2024-08
C01129,Aradhana Tailor,Consumer,Khora,Telangana,1,2023-07-15,2023-07
C01130,Vasana Sarin,Corporate,Fatehpur,Tamil Nadu,2,2023-05-12,2023-05
C01131,Kashvi Vala,Consumer,Rampur,Goa,2,2024-05-28,2024-05
C01132,Madhav Nagarajan,Corporate,Bhavnagar,Kerala,3,2023-08-14,2023-08
C01133,Chatresh Mahajan,Home Office,Gurgaon,Rajasthan,4,2023-09-06,2023-09
C01134,Chanakya Mann,Corporate,Bettiah,Rajasthan,4,2023-01-05,2023-01
C01135,Yoshita Hari,Consumer,Bareilly,Punjab,1,2024-09-27,2024-09
C01136,Ekantika Mutti,Home Office,Gopalpur,Sikkim,4,2024-02-18,2024-02
C01137,Gopal Warrior,Consumer,Asansol,Andhra Pradesh,4,2023-10-20,2023-10
C01138,Zarna Manda,Home Office,Shivpuri,Maharashtra,4,2023-04-14,2023-04
C01139,Nicholas Chaudry,Consumer,Bhatpara,Mizoram,2,2024-04-07,2024-04
C01140,Raghav Vora,Corporate,Erode,Manipur,3,2023-01-23,2023-01
C01141,Jackson Deep,Consumer,Nangloi Jat,Kerala,3,2024-06-29,2024-06
C01142,Janani Dewan,Corporate,Kavali,Mizoram,2,2023-06-07,2023-06
C01143,Orinder Modi,Consumer,Kochi,Haryana,2,2023-11-03,2023-11
C01144,Lucky Karan,Consumer,Cuttack,Gujarat,2,2023-09-07,2023-09
C01145,Farhan Sandal,Consumer,Solapur,Andhra Pradesh,4,2023-09-28,2023-09
C01146,Raagini Basak,Consumer,Moradabad,Arunachal Pradesh,3,2024-06-11,2024-06
C01147,Upasna Dani,Consumer,Varanasi,Assam,3,2024-07-21,2024-07
C01148,Advaith Char,Consumer,Madanapalle,Gujarat,4,2024-02-19,2024-02
C01149,Qasim Panchal,Consumer,Mysore,Chhattisgarh,3,2023-03-04,2023-03
C01150,Ijaya Pandey,Consumer,Orai,Tripura,4,2023-02-08,2023-02
C01151,Yashasvi Bir,Consumer,Adoni,Tripura,4,2023-04-26,2023-04
C01152,Teerth Handa,Corporate,Tirunelveli,Tripura,4,2024-03-27,2024-03
C01153,Hardik Kala,Home Office,Ambarnath,Tamil Nadu,3,2024-05-07,2024-05
C01154,Ria Chhabra,Consumer,Raichur,Madhya Pradesh,1,2023-07-18,2023-07
C01155,Tanish Varkey,Corporate,Vellore,Bihar,4,2024-04-28,2024-04
C01156,Jatin Shukla,Home Office,Saharsa,Chhattisgarh,2,2023-12-22,2023-12
C01157,Jalsa Mani,Consumer,Gwalior,Karnataka,4,2023-11-20,2023-11
C01158,Jack Rajan,Consumer,Sirsa,Punjab,4,2023-07-19,2023-07
C01159,Sachi Kara,Consumer,Ramagundam,West Bengal,3,2024-07-05,2024-07
C01160,Ranbir Boase,Corporate,Arrah,Goa,2,2023-03-25,2023-03
C01161,Vyanjana Cheema,Home Office,Bahraich,Mizoram,1,2023-11-11,2023-11
C01162,Jagdish Dhar,Consumer,Rewa,Tamil Nadu,1,2023-07-27,2023-07
C01163,Om Bhattacharyya,Consumer,Davanagere,Karnataka,2,2024-05-10,2024-05
C01164,Netra Das,Consumer,Khandwa,Telangana,1,2023-12-22,2023-12
C01165,Arya Mahajan,Consumer,Raurkela Industrial Township,Meghalaya,3,2024-05-02,2024-05
C01166,Vedhika Vaidya,Corporate,Siliguri,Tripura,3,2023-02-03,2023-02
C01167,Hritik Das,Consumer,Unnao,Meghalaya,3,2023-10-16,2023-10
C01168,Krish Balan,Corporate,Meerut,Uttarakhand,1,2024-03-14,2024-03
C01169,Wishi Bala,Consumer,Eluru,Punjab,2,2023-01-06,2023-01
C01170,Michael Mitter,Corporate,Solapur,Sikkim,1,2023-08-09,2023-08
C01171,Unnati Jaggi,Home Office,Mehsana,Meghalaya,1,2023-06-04,2023-06
C01172,Hemal Zachariah,Consumer,Patna,Maharashtra,1,2023-04-11,2023-04
C01173,Leela Sengupta,Consumer,Gandhinagar,Manipur,4,2023-07-06,2023-07
C01174,Balendra Bali,Corporate,Proddatur,Sikkim,1,2023-08-28,2023-08
C01175,Nitesh Swamy,Home Office,Guntur,Jharkhand,3,2023-01-06,2023-01
C01176,Vinaya Choudhary,Consumer,Begusarai,Sikkim,2,2024-06-30,2024-06
C01177,Vamakshi Dugar,Consumer,Katni,Himachal Pradesh,4,2023-05-09,2023-05
C01178,Krishna Pandit,Consumer,Pondicherry,Arunachal Pradesh,2,2023-10-05,2023-10
C01179,Chakradev Dave,Consumer,Karnal,Uttar Pradesh,1,2024-05-29,2024-05
C01180,Harita Rai,Corporate,Haldia,Kerala,1,2024-01-01,2024-01
C01181,Nisha Panchal,Consumer,Sambalpur,Haryana,1,2024-09-01,2024-09
C01182,Devika Chad,Home Office,Farrukhabad,Bihar,1,2024-08-12,2024-08
C01183,Omkaar Bahri,Home Office,Agra,Manipur,1,2023-02-22,2023-02
C01184,Yutika Sama,Corporate,Jaipur,Tamil Nadu,1,2024-09-21,2024-09
C01185,Anthony Nadig,Corporate,Aurangabad,Madhya Pradesh,4,2023-01-31,2023-01
C01186,Guneet Suresh,Consumer,Tiruppur,Karnataka,1,2023-01-14,2023-01
C01187,Yadavi Nori,Home Office,Srikakulam,Jharkhand,2,2024-11-04,2024-11
C01188,Rajata Jaggi,Consumer,Aurangabad,Uttarakhand,4,2024-09-22,2024-09
C01189,Bhavna Lanka,Consumer,Bihar Sharif,Odisha,3,2024-02-25,2024-02
C01190,Upkaar Chanda,Consumer,Guntakal,Karnataka,4,2024-02-24,2024-02
C01191,Ekalinga Wali,Home Office,Purnia,Gujarat,4,2024-06-02,2024-06
C01192,Faraj Mittal,Consumer,Bhiwani,Sikkim,1,2023-11-02,2023-11
C01193,Ryan Sachdeva,Consumer,Chandrapur,Punjab,4,2023-03-26,2023-03
C01194,Pranit Bahl,Home Office,Gangtok,Meghalaya,1,2023-01-16,2023-01
C01195,Unni Loyal,Corporate,Buxar,Telangana,1,2023-08-26,2023-08
C01196,Sai Patla,Consumer,Siliguri,Haryana,4,2024-08-08,2024-08
C01197,Charita Saran,Consumer,Imphal,West Bengal,1,2024-03-27,2024-03
C01198,Samar Sachar,Corporate,Baranagar,Rajasthan,1,2024-08-31,2024-08
C01199,Aahana Keer,Consumer,Mathura,Bihar,4,2024-11-03,2024-11
C01200,Rehaan Bala,Consumer,Tirupati,Manipur,1,2023-03-06,2023-03
